Product Name,Brand Name,Price,Rating,Reviews,Review Votes
LG G3 D855 16GB (FACTORY UNLOCKED) - No 4G in USA - International Version No Warranty (Gold),,349.99,5,"Very Excelent Product, Thank you... excellent seller, I recommended 100%",0.0
Nokia Lumia 822 GSM Verizon CDMA 4G LTE Windows Smartphone -Black,Nokia,59.99,5,"Excellent phone at the current price of $80.If you are a T-Mobile customer please read this, there is an easy solution to sending/receiving picture messages and setting up a proper data connection. Just search the internet for ""T-Mobile APN Settings."" You will find the information you need to make picture messages and data connection work perfectly and it is not difficult.",0.0
OtterBox Samsung Galaxy S5 Defender Series Protective Case - White/Blue,Ultrabox,14.99,1,This did not fit for my phone like it indicated.,0.0
"HTC 8X Unlocked Smartphone C620E, 16 GB, Blue",HTC,694.77,5,I LOVE IT,0.0
"Polaroid A4WH 4"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,White",Polaroid,58.99,1,"Overall this is a nice phone, but when you turn on the speaker phone the sound is very muffled as if something is covering up the speakers.For some reason or another I can not receive any signal inside of my apartment. And I have the internet, they do not send you a brochure explaining the features that are on the phone. I would really like my money back , because I am not satisfied at all with something I have to basically figure out how to use it. Most phones when purchased will have a little manual letting you know about the phone. Not this one.",0.0
Samsung Galaxy S6 G920F 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - White Pearl no warranty INTERNATIONAL VERSION NO WARRANTY,Samsung,419.99,5,Great Phone!,
"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,1,This phone is crap. First off the speaker for your ear to hear calls doesn't work. The only way to hear calls is to put it on speaker. Next the phone is super glitchy and I've had this phone for about a month and the glitches keep getting worse. The keyboard is super slow. And what has me writing this review is now my phone can't make calls at all. It just says dialing and never gets past tha . I took a chance buying a off brand phone and obviously it was a mistake. I ended up paying for a phone that doesn't even work.,5.0
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,265.0,5,"Great phone, unlocked and easy to set up.",0.0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,BLU,139.0,1,Don't buy this phone if you like to send and receive pictures,0.0
BLU Dash JR 4.0 K Smartphone - Unlocked - Silver,BLU,125.0,5,Excellent,0.0
Samsung Galaxy S7 Dual Sim Factory Unlocked Phone 32 GB - Internationally Sourced (Middle East/Afican/Asia) Version G930FD Dual Sim- Black Oynx,Samsung,530.99,5,Excellent. Highly recomendable,0.0
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,Motorola,109.99,5,"very nice phone for the price, i love it",0.0
CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Silver,CNPGD,49.99,4,Great value does the job will only work wish you could have a little customization though,2.0
HTC DROID INCREDIBLE ADR 6300 3G Android Phone Black (Verizon Wireless),HTC,29.99,5,"I needed to replace a phone that was no longer working properly. I didn't want a different phone, just the same one I was happy with and familiar with. This is a brand new phone that is functioning perfectly. It certainly saved me hundreds of dollars, now that the phone companies are charging full price for their phones.",0.0
"Apple iPhone 6, Gold, 64 GB (Sprint)",Apple,599.95,5,Great phone,0.0
Nokia C3-01 Unlocked Touch and Type GSM Phone--U.S. Version with Warranty (Silver),Nokia,269.1,5,"excellent phone I recommend 100% of Venezuela came to me and then I used demasido touch, is broad and allows you to safely place your fingers at risk and buy it but I quite like, it will be a gift for my wife who also now he wants it. super good camera is much better than the flash c3 and gives more personality to the phone. I have not used it online, but we'll see how I go with that I leave sincerely internet for computers. Super slim and simple easy to use 100% recommended. at a great price I think I bought from amazon in the garage and came back super good.",0.0
LG A275 Black Unlocked GSM Dual SIM QuadBand Cell Phone - International Version - No Warranty,LG,50.5,4,"Definetely handy. Compact, battery lasts a long time, useful as an alarm clock, and the dual SIM card feature is nice. It's just hard to get used to texting the old-fashioned way again, and sometimes it does crazy things when I'm trying to compose a text (erases recipient's number). It's a good phone for travel purposes though.",0.0
"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",Samsung,169.4,1,"Good evening, I have a problem with one of the teams to buy them , when in repose becomes inoperative , the only way you turn in removing the battery.thank you very much",0.0
"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",Samsung,169.4,5,"Arrived fast and works with all types of SIM cards, worked in Dominican Republic and also with two different companies when I moved to Germany!",1.0
"OtterBox Protective Defender Case for Apple iPhone 5, iPhone 5s, and iPhone SE - White/Pink (Retail Packaging)",OtterBox,27.49,5,Otter box - great case and I love the bumble bee look! Very happy with this full protection case!,0.0
Apple iPhone 6 64GB Unlocked GSM Smartphone - Space Gray (Certified Refurbished),,384.86,1,"I received the package but when I opened the box I did not have the cell phone, I need the cell phone or to get the money back",0.0
"POSH MOBILE KICK ANDROID GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 5MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X511 WHITE)",Posh Mobile,69.99,3,"It's a great phone. Physically it has met all it's descriptions that was listed on it. My only problem is the battery. I was a bit concerned when I opened the back of the phone and one of the gold-prong-thingy (I don't know what that's technically called) was bent. I bent it to the way it's supposed to be and even though it works I have been noticing that the battery drains so fast. I don't know if it's because I have it in 4G setting and I use a lot of apps..? or maybe it's related to that bent thing. Anyway, within about 30 mins of using it, it goes from 100% to 75% on constant use. I guess you get what you pay for, right? So, I'm giving this phone a 3 even though it was a 5 when they delivered it promptly and they packaged the whole phone nicely. First impressions didn't last this time. I would probably check on the battery run time as I am carrying my charger everywhere with me now and is quite a hassle. :(",2.0
"Blackberry Gemini 8520 White Unlocked Cell Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version with No Warranty (White)",BlackBerry,39.99,5,"I love my new cell phone.. It came perfectly though the middle key didnt work well at the beggining, but after a few hours (3 aprox) it worked perfectly fine!! it was like magic or something.. or maybe it just went crazy for a bit... I love it.. I think its such a girly cellphone... hahaha just kidding.. It's a huge change from my old cell to a blackberry... absolutely recommend it",0.0
BLU PURE XL Smartphone - 4G LTE GSM Unlocked - 64GB +3GB RAM - Gold,BLU,134.95,5,"Incredible hardware offering for the money. Whether or not the company decides to upgrade the OS in the future remains to be seen. I admit, I love mine.",0.0
"BLU Tank Quadband Unlocked Dual-SIM Phone with 1800 mAh Battery, Camera and Bluetooth",BLU,25.99,5,"Small, Bulky, 6 days battery with hard use.",0.0
"Apple iPhone 6 Plus Unlocked Cellphone, 16GB, Silver",Apple,519.0,4,Excelent Product,0.0
Samsung Galaxy S3 Mini GT-i8190 8GB Android Smartphone - Black,Samsung,125.85,5,excelente,0.0
"Samsung Galaxy S6 G920I Factory Unlocked Cellphone, 32GB, Platinum Gold",Samsung,319.99,5,Very nice,1.0
GreatCall Jitterbug5 Easy-to-Use Cell Phone and Medical Alert Device for Seniors - White,Jitterbug,94.49,5,"Love this phone and I'm just passing this on: GreatCall support says you can't use its bluetooth wireless to pair up with a computer to send it pictures. However, if you sign into GreatCall.com and go to My Photos, you can sign up with Facebook, Picasa, or Shutterfly and share all your pictures with them which will allow you to download them to your computer. Doing so is free.",6.0
"BLU Studio 5.0 HD Unlocked Cellphone, White",BLU,119.99,5,Great product for the price. I had problems after about 7 months but for the price I couldn't complain. I needed a decent phone while traveling in the US and it was great for serving its purpose.,0.0
"Oneplus One Plus One FDD LTE 4g Mobile Phone 5.5"" 1080p Snapdragon 801 3gb RAM 64gb ROM Android 4.4 NFC Cyanogenmod Cm11s (Standard)",,198.42,1,"This is a fake version, I can't use LTE in the state, this is a rooted China version!!!",2.0
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,1,My phone was not factory unlocked!,1.0
Samsung Galaxy S Duos II S7582 DUAL SIM Factory Unlocked International Version - Black,Samsung,299.99,3,"I knew I was buying a two-generations-old phone when I got it, expecting some slow performance...and I got it. I didn't, however, think a phone with so long to mature would be so buggy. Between the unreliability, the constant nagware asking me to download crap from Samsung, the dumb chirpy alerts, and the price, I found the whole thing a mediocre value, even for a ""throwaway"" international dual-SIM phone.",0.0
"Nokia E71x Unlocked Phone with QWERTY Keyboard, 3.2 MP Camera and Dual-Band 3G (Black)",Nokia,59.99,5,"I am pretty convinced that the Nokia phones are the best ones. I had Samsung phones before, LG, Motorola, Sony Ericsson, but none of these are better than a Nokia in terms of navigation and usability. This E71 model is extremely easy to navigate; the keyboard is very comfortable, and the battery lasts longer than I thought. The last time it lasted about 8 days. But the best thing that I liked about this model is that you can customize all the shortcuts in the phone's mais screen. As a heavy user of SMS, text editor and calculator, I was able to put all these features in the main screen, as icons, so I can reach each of them with one single touch.",1.0
Sony Xperia Z3 Compact D5833 Unlocked Smartphone - LTE 700 / 850 / 900 / 1800 / 2100 / 2600 - D5833 - International Version (Orange) - No Warranty,,499.99,3,The phine is excelent but itis not completly true that is international.Dont works in some countries as Argentina (my case) so i had to returned it,0.0
NOKIA LUMIA 925 WHITE 16GB RM-892 FACTORY UNLOCKED LTE 4G 3G 2G (2G & 3G HSDPA 850/900/1900/2100 & 4G 800/900/1800/1900/2100/2600),,217.0,5,I've owned a lot of Nokia phones and this is by far the best one. Build quality is exceptional and I'm in love with Windows Phone 8 (I've tried Android for a while).Recommended if you want a phone that works all the time without lag or constant crashes.,3.0
"Blackberry Curve 9360 Unlocked Quad-Band 3G GSM Phone with 5MP Camera, QWERTY Keyboard, GPS and Wi-Fi - No Warranty - Black",BlackBerry,41.1,4,very good,0.0
Samsung Galaxy Grand Prime G531H 8GB Unlocked Phone - Retail Packaging - White,Samsung,158.0,5,Everything is working great with this. Brand new and looking good.,1.0
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - Grey",BLU,99.89,1,The product wasn't function I want to replace but was impossible I did returned,0.0
"Apple iPhone 6, Silver, 128 GB (Verizon)",Apple,399.0,4,Good product and quick shipping. No complaints.,0.0
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,5,Phone works great! No issues so far,0.0
BlackBerry Bold 9900 GSM Factory Unlocked Phone - No Warranty (Black),BlackBerry,85.0,5,"I chose this rating for efficiency and perfect the product, I like that it looks exactly like what I saw on page",0.0
ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,ZTE,119.88,1,Bad battery and connection,1.0
"BLU Studio 5.0 LTE, 8MP, ( 4GB+1GB RAM)- Factory Unlocked (Orange) - Unlocked Cell Phones - Retail Packaging - Orange",BLU,71.94,1,"The phone is constantly overheating.Does not function properly when charging.Storage space is terrible.Have yet to receive 4G LTE.My previous Galaxy S4 received 4G LTE in the same location.Calls are constantly dropping, and text wont send.Phone screen lags and freezes more than it should.Key board is slow when typing.Isnt very loud when plugged into headphones or my car audio cord.Battery life is terrible as well.Way too many issues to keep. Will be sending it back.",2.0
"Samsung Galaxy S5 SM-G900F 16GB Factory Unlocked Cellphone International Version, Retail Packaging, Black",Samsung,199.0,1,"this phone i have from you arrive with issues from the beginning the screen never work clear color ,and also now is totaly black i feel to upsed because i pay to much for a phone never ben worked correctly",1.0
5.5-Inch Unlocked Lenovo A850 3G Smartphone-(960x540) Quad Core 4GB MT6582m 1331MHz Android 4.2 Dual Camera +Dual SIM -Black (Rooted + Google Play),,161.06,5,"I am satisfied with the behavior of the apparatus further is fast , thin , light and beautiful , I would recommend!",0.0
"Samsung Galaxy S7 Edge SM-G935F 32GB Factory Unlocked GSM Smartphone - International Version, No Warranty (Titanium Silver)",,593.5,5,Satisfied.,0.0
BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - White,BLU,94.99,1,Just decide to set up the phone for my sister only to realize it doesn't charge while on and when you put it on charge it will not turn... Worst blu phone I have ever bought from amazon.,0.0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - White,Apple,139.95,5,Arrived quickly and as advertised!,0.0
BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - Gold,BLU,249.99,5,"I purchase it for my friend, she like it alot thanks.",0.0
Nokia 220 RM-971 Unlocked Cell Phone with 2MP Camera (White),Nokia,179.1,1,"Well, The Phone's Description is very deceiving. For a NOKIA product, you would expect a better quality phone. But, instead, i received a very generic phone with similar abilities offered in such bargain phones created by BLU. VERY DISAPPOINTED NOKIA, But i do not blame you, I blame Microsoft. Bette Luck Next Time.....",0.0
BLU Life 8 XL Smartphone - Unlocked - Global GSM - Orange,BLU,149.83,5,"Absolutely a wonderful smart phone for the price. I had a samsung galaxy S3 prior to this phone and I feel much happier with this phone. It is very fast, easy to use, plays videos and games without much trouble. Only downfall would be storage space however I don't use much storage anyways. Only minor issue I found was the GPS is SLIGHTLY less accurate than my galaxy's was. I emphasize SLIGHTLY because overall i would rate the GPS as fair to good (7 out of 10). I receive service through cricket and I am pleased with this phone. Certainly a great price for the money. GSM carrier compatible with 2 sim card slots. Feel free to ask any questions and I will answer ASAP!",0.0
"HTC One E9 Plus dual sim 5.5"" Factory Unlocked (4G LTE | 3GB RAM / 32G ROM | Delicate Rose/White) - International Stock No Warranty",HTC,536.68,5,Very good Camera and no need to change the SIM card anywhere.easy to swap the phone from old one to new one just using HTC transfer apps.Light weight. Good Price... large RAM more than others phones.,12.0
Samsung Galaxy Note 5 N920C 32GB Factory Unlocked GSM - White,Samsung,599.0,5,It came early and it is the best phone I have had but it did come with a European wall plug but after that everything was good,0.0
"Blackberry Q10 Unlocked Cellphone, 16GB, White",,79.95,4,excellent product,0.0
"Nokia Lumia 900 16GB Unlocked GSM Phone with Windows 7.5 OS, AMOLED Touchscreen, 8MP Camera, GPS, Wi-Fi, Bluetooth, FM Radio and microSD Slot - White",Nokia,150.0,1,I bought this product and within three months have gone and bought a new phone because the phone sucks. My husband has at&t and the unlocked phones are at&t but yet it still doesn't work. I contacted the seller and got blow off!! I am so disappointed by this experience and recommend everyone look at another phone for your needs!!! I have attempted to write a review for the seller but my computer won't let me.I AM ONE DISAPPOINTED CUSTOMER!!!!!!!!!!,0.0
"Lenovo A916 8GB White, Dual Sim, 5.5 inch, Unlocked International Model, No Warranty",,86.88,1,"Hello Gentlemen, I am very unhappy with the phone that I received. It is not a new cell, it is a used phone that comes with striped screen, without manual without the original packaging, without warranty seals, broken and taped packaging. It is a complete mess, my wife is heartbroken, it was his birthday present.I demand a solution to this fiasco. Thank you very much.",2.0
BLU Advance 4.0L Unlocked Smartphone -Global GSM - Orange,BLU,77.99,5,"Great phone, great seller",1.0
"Blackberry Z30 Unlocked Cellphone, 16GB, Black",BlackBerry,249.99,5,"I had this phone for a few weeks and it is a quality phone. I don't play extreme games on my phone, hence no need for the expensive phone. I am a blackberry phone user that can switch brand phones at any time. For now, this is the phone for me.",0.0
"Apple iPhone 5c AT&T Cellphone, 16GB, Blue",Apple,124.0,5,"I was extreamly skeptical about buying a used iphone that i could not even see what it looked like, the description said it was in good condition and came with a case and charger. I received my phone 5-6 days before the scheduled delivery date, when i opened the package it made me very weary about it being in a envelope. I was pleased to see that the phone had absolutely no scratches or cracks, when i turned it on it worked perfect! My phone looks brand new and you would never know it was used! I am one happy customer, i haven't activated it yet but if i have a problem i will be sending it back, but im sure i wont! Defiantly recommend buying one, you will not be let down!",0.0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679",Samsung,119.99,2,"No need for a long review on this one. Plain and simple, this is a seriously under-powered phone. Yes it has a low-price, so jst be aware that you will get what you pay for - it is a dog. If you need speed and power, invest in the Galaxy 3S or 4S.",
BLU Dash 5.5 - Unlocked Cell Phones - Retail Packaging - Grey,BLU,135.0,5,Assume phone. No problem with it. Had charging cable replaced. Would buy another when I need s phone.,1.0
"Nokia E7-00 Unlocked GSM Phone with Touchscreen, QWERTY Keyboard, Easy E-mail Setup, GPS Navigation, 8 MP Camera--U.S. Version with Warranty (Silver)",Nokia,49.99,3,"As hardware is good even though each phone act different. Not easy to download apps unless comes with ovi. Some setting are different from one phone to another..like web setting one got back arrow and the other got history in the same spot..coz i got 3 already ( not US version, second one dont keep connected to wifi and slow to connect to towers when I drive). In general not as I expected but has a lot of good feature like interent radio..I dunno if I will keep it..its neat phone",0.0
"LG G3 D851 4G LTE, 32GB, (GSM Unlockedx200E;) Smartphone, Metallic Black",LG,199.99,5,Great product in new condition. Couldnt be any happier with my purchase. Fast shipping is a plus!,1.0
Apple Smart Watch Sport 38mm - Stainless Steel/White (Certified Refurbished),Apple,269.99,5,my husband loves his watch great shipping time and it looks and works perfect,0.0
Apple iPhone 4 32GB (White) - Verizon,Apple,115.0,2,"Item looks good, no scratches or blemishes. But turns off and then on randomly for no reason. Doesn't seem like something a ""new"" phone should do.",0.0
"Blackberry Bold Touch 9930 CDMA GSM Unlocked Phone with Touch Screen, 5MP Camera and Blackberry OS 7 (Black)",BlackBerry,104.95,4,The Phone is ok i am plesed but the battery dies so fast. I wish they had longer battery life,0.0
"Polaroid A4BK 4"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,Black",Polaroid,47.89,4,Very good. Only its a little big.,2.0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Black Plus),CNPGD,59.99,1,Screen went out in less than three hours of having it. Wouldn't recommend the product.,0.0
"Apple iPhone 6S Plus Unlocked Smartphone, 128 GB (Gold)",Apple,560.0,5,Everything went perfect!,0.0
BLU Studio C 5.0-Inch Android Smartphone with Lollipop OS - Unlocked (Orange),BLU,98.03,1,Works good for a short time then quits working,0.0
BlackBerry Curve 9300 3G Unlocked GSM Smartphone w/ 2MP Camera - Red,BlackBerry,59.99,5,bueno gracia,0.0
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,1,"Phone is not unlocked as sold. Unfortunately as I left for the UK shortly after buying it, I have misssed my return window. Next time I'll set fire to $200 instead. BUYER BEWARE.",0.0
GreatCall Jitterbug5 Easy-to-Use Cell Phone and Medical Alert Device for Seniors - Blue,Jitterbug,99.99,3,There was no reception in my area. It's probably OK if it only worked here.,0.0
"Apple iPhone 6S Plus Unlocked Smartphone, 32 GB (Space Gray)",Apple,749.99,5,Excellent,1.0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold),CNPGD,59.99,5,bueno,0.0
"LG Nexus 5X Unlocked Smart Phone, 5.2"" Quartz White, 32GB Storage, US Warranty",LG Electronics,399.0,5,: D,0.0
"BLU VIVO 5 Smartphone -5.5"" 4G LTE GSM Unlocked - 32GB +3GB RAM - Silver",BLU,199.95,5,omg i love this phone. just got it and its great. you wont realy notice its a 720p display and the bulid quality is amazing. and it comes with everything you will ever need.,1.0
"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, Black",Samsung,799.99,3,"Mostly this phone has been great. The battery life is superb and when you factor in the Ultra Power Saving mode, you can go forever. My major complaint is significant though. The GPS signal stinks. If you use your phone often for navigation, you're no better off than printing directions off on Mapquest via 2001. The GPS signal is constantly dropped and searching. From all the searching I've done, it is pretty universally accepted that this is a hardware problem and not a bug that can be fixed with an upgrade.",0.0
Samsung Galaxy Note I717 16GB 4G LTE GSM Android Phone - Carbon Blue (AT&T version),Samsung,119.5,5,"I simply love this phone. This company Rocks! It arrived in 24hr! Great servic, great packaging, brand new, no problems! I highly recommend this to all!",0.0
BLU Studio 5.0 C HD Smartphone - Unlocked - Orange,BLU,115.0,5,Excellent product.,0.0
Apple iPhone 5s 32GB (Gold) - AT&T,Apple,54.34,5,Great phone,0.0
"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234.0,5,"Great packaging, awesome phone this was like new GREAT BUY",0.0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver Plus),,49.99,3,Is okay,0.0
Life One X Quad Band Unlocked - 16GB (White),BLU,330.0,5,"Love it for the price. However, I sacrificed a lot (removable battery, memory card slot, and Android KitKat) for the megapixels. The camera's good once I don't zoom. They released the Studio 5.0 HD LTE shortly after I purchased this one. It has everything I sacrificed as well as the megapixels.",0.0
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)",ZTE,379.98,5,"This is an excellent phone for the price. The screen is lovely, and the overall speed of the phone is excellent. You can update it to Android Marshmallow out of the box.It's surprisingly manageable, for the size, also, and I've found the battery life to be perfectly acceptable, if not amazing. It's better than the 1st gen Moto X it replaced. Also, it charges super fast (unlike Oneplus 2, which has no fast charging, despite its fancy USB C port...). The home button doubling as a notification light is also nice, in my opinion- a pleasant surprise. The software is almost stock Android, with some minor changes.The camera is quite nice. It doesn't always take great indoor shoes, but Bokeh mode is very fun, and looks great, in my opinion. While I wish it had OIS, the camera software is quite robust. There are a ton of settings that you can tweak.Heat has not been a problem (despite the 810s reputation). Especially with a cover on it, I'm not even noticing it getting warm under normal use.Only negatives so far: The top speaker (the one that you put up to your ear) has the cutout on the right side of the phone, meaning that, if you center the earpiece on your ear, the sound is low. You have to put the right side up to your ear to hear clearly when holding in your right hand, and vice versa. For someone who wears glasses, it means that the phone bumps into them when in my right hand, which is a minor annoyance.Also, I wish the camera button was two-stage, so that it would refocus on demand. (Still, a double tap launches the camera, and the automatic focus is pretty quick, so that's something).Lastly, there are some minor software annoyances. The clock has the appearance of stock Android, but it's baked into their weather/clock widget, and seems to be stuck at version 3.1. I just disabled it and installed the Google one from the Play Store, as I prefer to use WeatherBug anyway. Also, the notification light wasn't enabled by default, so I had to search for the setting to turn it on.There are other things that I could count as negatives but, given the price, I think they're acceptable (no fingerprint scanner, no SD card slot). To me, the Oneplus 2 loses to this phone at this price, due to the lack of QHD screen, fast charging and NFC, as I believe phones for payments will only become more common over the next year.",3.0
Apple MF259LL/A - iPhone 4s 8GB / 8MP Camera - Unlocked - Black (Certified Refurbished),,103.94,1,Did not meet my expectations,0.0
"Samsung Galaxy S5 Mini G800F Unlocked Cellphone, International Version, 16GB, White",Samsung,229.0,5,I liked. Excelente phone,0.0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold),CNPGD,59.99,4,Awesom,1.0
Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless,Motorola,224.0,2,I went to the store and they told me I couldn't replace the battery in this one. Only lasted a day!,0.0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver Plus),,49.99,5,Excellent article up .... very full sheets to protect the screen was bringing,0.0
Sony Xperia Z1 C6903 16GB Unlocked GSM 4G LTE WaterProof Smartphone w/ 20MP Camera and Shatter-Proof Glass - Black,,219.99,5,Excellent phone!,0.0
"LG Optimus S Android Phone, Gray (Sprint)",LG,69.98,4,"Great rubberized case! Instead of being flimsy silicone, it has a nice firm rubber feel to it. It's a snap on, fits snug and perfectly and has a cool look to it. Looks nicer than silicone cases AND nicer than the hard plastic snap cases that look shiny and cheap. The screen protector is okay, but it attracted too much lint in the air and I couldn't get the bubbles out so I'll have to order another. Perhaps it would have worked with a more careful application.",0.0
Samsung Galaxy S6 Edge G925i 32GB Unlocked GSM LTE Octa-Core Phone w/ 16MP Camera - Gold Platinum (International Version),Samsung,519.99,5,Excelent,0.0
Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,Motorola,89.99,5,Sons loves it. Light weight. Cheap,0.0
Sony Xperia Z3 Plus E6533 32GB White Dual Sim Unlocked International GSM model - No Warranty,Sony,299.5,3,I don't know if it is software or hardware problem but the battery drains pretty fast and the phones heats a lot.,3.0
"ZTE Axon Pro Factory Unlocked Phone, 64 GB Phthalo Blue (U.S. Warranty)",ZTE,379.98,5,Awesome! Awesome! product. Right out of the box this phone is attractive. The sleek design and rounded edges allow the phone to rest comfortably in your hand and the solid aluminum body really lets you know that you are holding a quality product. All this is before you even turn the phone on. When that screen lights up the quad HD resolution is stunning. The colors are brighter and sharper making this phone really fun to look at. The 13 mp rear camera takes fantastic pictures with a quick shutter and sharp auto focus. The lightning quick processing speed mixed with Android's latest 5.1.1 Lollipop OS puts this device right at the top with the elite smartphone devices on the market today. Job well done ZTE. All around fantastic phone.,0.0
Nokia Lumia 820 8GB GSM 4G LTE Windows 8 Smartphone - Black - AT&T - No Warranty,Nokia,99.99,5,It's a great phone worthy to buy! I like it. It's thin and battery is long lasting and camera is great.,0.0
BLU Dash JR 4.0 K Smartphone - Unlocked - White,BLU,43.95,4,bien,0.0
"Samsung Galaxy S5 Mini G800H Unlocked Cellphone, International Version, 16GB, White",Samsung,350.0,5,"awsome camera, kool phone",0.0
"T-Mobile Motorola sidekick Q700 - SLIDER, QWERTY, CAMERA phone - No contract phone",Motorola,17.5,5,GOOD BASIC PHONE,0.0
OtterBox Rugged Original Case w/ 3-Layer Proection for Apple iPhone 5/5S/SE (Defender Series) - AP Pink,OtterBox,29.95,5,Works perfectly!!!,0.0
BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - Gold,BLU,249.99,5,great sevice,1.0
BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Grey,BLU,71.05,5,"With the cost and functionality, this is an amazing value! It's great for what it is, a large, basic phone. Does everything I need it to. I just wish there were more options for cases.",1.0
LG Google Nexus 5X H798 16GB Factory Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 12.3MP Camera - Carbon/Black,LG,394.98,5,I've had a variety of smart phones and alot of experience with different Android products. And when it comes to Android you really can't go wrong with Google's Nexus line of phones. My previous driver was a Nexus 4 and ever since owning that device and getting as much use out of it that I did I decided it would be best to stick with what I liked from my previous experience in moving forward with the Nexus 5X. That being said I am very happy thus far with the way the phone has been working. It's a great phone at a great price and I am very impressed with how smoothly it has been working.The major issue for me that I thought I was going to have with this phone is the 2gb 's of RAM but don't let that sway you. This phone handles everything I do throughout the day and then some with Nexus like ease. I am very happy with the camera and the performance I am getting out of it. This is a fast phone and especially so while browsing. Ultimately you pay for what you get. With this phone you pay up a little bit for a great Android user experience with Google's no bloatware / vanilla version of Android on upper mid tier hardware. If you are looking for a solid phone that won't break the bank and works when you need it to... look no further. This is a great phone for daily use and should be up there on your list even amongst other flagship phones while shopping Android. So long as I have a choice I will be sticking with Vanilla Android.,0.0
"ECOOPRO Rugged Unlocked GSM Cell Phone (Gold) - Dual SIM Mobile Device - Shockproof, Waterproof, Dustproof - Rear Camera, Flashlight, USB Charger - 2-Week Battery Life (Grey)",,68.99,4,"Great rugged phone, does everything a simple (dumb ) phone should do. Love the long battery life.Headphones work great, but can't adjust volume.Would be nice if it came with a actual owners manual.",2.0
"Samsung Galaxy S6 G920I Factory Unlocked Cellphone, 32GB, Platinum Gold",Samsung,319.99,1,Too small for my sim card no memory chip slot,3.0
HTC One M9 32GB Unlocked GSM 4G LTE Smartphone w/ 20MP Camera - Amber Gold,HTC,339.99,5,"Excellent phone, great display, fantastic sound, incredible build quality. The camera is just good for me. Coming from a Nexus 4, this is a step-up for me.",2.0
"Nokia Lumia 900 16GB Unlocked GSM Phone with Windows 7.5 OS, AMOLED Touchscreen, 8MP Camera, GPS, Wi-Fi, Bluetooth, FM Radio and microSD Slot - White",Nokia,150.0,3,"I bought the ""Unlocked"" Lumia 900, but when the product arrived it wasn't. I try to search for a un unlock code somwhere in the invoice or any paper that came with the Cellphone. Finally I had to buy a unlock code over the internet.",0.0
